word,cluster
good,2
good,2
good,2
good,2
good,1
good,2
good,1
good,2
good,2
good,2
good,2
good,2
good,2
good,1
good,2
good,2
good,1
good,2
good,2
good,2
good,2
good,2
good,1
good,2
good,2
good,1
good,1
good,2
good,2
good,2
good,2
good,2
good,1
good,2
good,2
good,2
good,7
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,1
good,2
good,1
good,2
good,1
good,2
good,2
good,1
good,1
good,2
good,1
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,1
good,1
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,1
good,2
good,2
good,2
good,2
good,2
good,2
good,2
high,2
high,1
high,2
high,1
high,1
high,1
high,1
high,1
high,1
high,2
high,1
high,1
high,2
high,1
high,1
high,1
high,1
high,1
high,1
high,1
high,1
high,1
high,1
high,1
high,1
high,2
high,2
